Subject Head_Dist.cm Time Trial Message L_Pupil_Diameter.mm L_Event R_Pupil_Diameter.mm R_Event
11 70 308281501 6 NA 5.7877 Fixation 5.9753 Fixation
11 70 308285502 6 NA 5.7897 Fixation 5.9713 Fixation
11 70 308289502 6 NA 5.7946 Fixation 5.971 Fixation
11 70 308293503 6 NA 5.7985 Fixation 5.9653 Fixation
11 70 308297503 6 NA 5.8003 Fixation 5.9593 Fixation
11 70 308301504 6 NA 5.7995 Fixation 5.9572 Fixation
11 70 308305504 6 NA 5.8034 Fixation 5.959 Fixation
11 70 308309505 6 NA 5.8082 Fixation 5.9652 Fixation
11 70 308313505 6 NA 5.8136 Fixation 5.9645 Fixation
11 70 308317506 6 NA 5.8193 Fixation 5.9662 Fixation
11 70 308321506 6 NA 5.8253 Fixation 5.9703 Fixation
11 70 308325507 6 NA 5.8235 Fixation 5.9689 Fixation
11 70 308329507 6 NA 5.8275 Fixation 5.9684 Fixation
11 70 308333508 6 NA 5.8263 Fixation 5.9666 Fixation
11 70 308337508 6 NA 5.8351 Fixation 5.9672 Fixation
11 70 308341509 6 NA 5.8368 Fixation 5.9666 Fixation
11 70 308345509 6 NA 5.8387 Fixation 5.9674 Fixation
11 70 308349510 6 NA 5.8374 Fixation 5.9714 Fixation
11 70 308353510 6 NA 5.8308 Fixation 5.976 Fixation
11 70 308357511 6 NA 5.8276 Fixation 5.9782 Fixation
11 70 308361511 6 NA 5.8215 Fixation 5.9822 Fixation
11 70 308365512 6 NA 5.8172 Fixation 5.9871 Fixation
11 70 308369513 6 NA 5.816 Fixation 5.9891 Fixation
11 70 308373513 6 NA 5.8148 Fixation 5.9952 Fixation
11 70 308377514 6 NA 5.8143 Fixation 6.0038 Fixation
11 70 308381514 6 NA 5.8158 Fixation 6.0122 Fixation
11 70 308385515 6 NA 5.8162 Fixation 6.0174 Fixation
11 70 308389515 6 NA 5.8189 Fixation 6.02 Fixation
11 70 308393516 6 NA 5.8244 Fixation 6.019 Fixation
11 70 308397516 6 NA 5.8322 Fixation 6.0134 Fixation
11 70 308401517 6 NA 5.8382 Fixation 6.0108 Fixation
11 70 308405517 6 NA 5.8464 Fixation 6.005 Fixation
11 70 308409518 6 NA 5.8547 Fixation 6.0002 Fixation
11 70 308413518 6 NA 5.8651 Fixation 5.9981 Fixation
11 70 308417519 6 NA 5.8752 Fixation 5.9944 Fixation
11 70 308418977 6 "ISI 2" NA NA NA NA
11 70 308421519 6 NA 5.882 Fixation 5.9933 Fixation
11 70 308425520 6 NA 5.8845 Fixation 5.989 Fixation
11 70 308429520 6 NA 5.888 Fixation 5.9878 Fixation
11 70 308433521 6 NA 5.8831 Fixation 5.9897 Fixation
11 70 308437521 6 NA 5.8781 Fixation 5.9958 Fixation
11 70 308441522 6 NA 5.8689 Fixation 5.9986 Fixation
11 70 308445523 6 NA 5.863 Fixation 6.0021 Fixation
11 70 308449523 6 NA 5.8605 Fixation 6.0049 Fixation
11 70 308453523 6 NA 5.8599 Fixation 6.0116 Fixation
11 70 308457523 6 NA 5.8661 Fixation 6.0162 Fixation
11 70 308461523 6 NA 5.8667 Fixation 6.0181 Fixation
11 70 308465523 6 NA 5.8711 Fixation 6.016 Fixation
11 70 308469524 6 NA 5.8778 Fixation 6.0134 Fixation
11 70 308473524 6 NA 5.8831 Fixation 6.0151 Fixation
11 70 308477524 6 NA 5.8854 Fixation 6.017 Fixation
11 70 308481524 6 NA 5.8903 Fixation 6.0184 Fixation
11 70 308485524 6 NA 5.8973 Fixation 6.0225 Fixation
11 70 308489524 6 NA 5.9056 Fixation 6.0208 Fixation
11 70 308493522 6 NA 5.9099 Fixation 6.0257 Fixation
11 70 308497520 6 NA 5.9168 Fixation 6.0271 Fixation
11 70 308501517 6 NA 5.9209 Fixation 6.0312 Fixation
11 70 308505515 6 NA 5.9204 Fixation 6.0361 Fixation
11 70 308509513 6 NA 5.9192 Fixation 6.0433 Fixation
11 70 308513511 6 NA 5.9214 Fixation 6.0472 Fixation
11 70 308517509 6 NA 5.9255 Fixation 6.0526 Fixation
11 70 308521506 6 NA 5.9304 Fixation 6.0565 Fixation
11 70 308525504 6 NA 5.9323 Fixation 6.0609 Fixation
11 70 308529502 6 NA 5.9354 Fixation 6.0616 Fixation
11 70 308533500 6 NA 5.9365 Fixation 6.0652 Fixation
11 70 308537498 6 NA 5.9431 Fixation 6.0693 Fixation
11 70 308541495 6 NA 5.9501 Fixation 6.0697 Fixation
11 70 308545493 6 NA 5.9548 Fixation 6.0666 Fixation
11 70 308549491 6 NA 5.9585 Fixation 6.0613 Fixation
11 70 308553489 6 NA 5.9627 Fixation 6.0539 Fixation
11 70 308557487 6 NA 5.9678 Fixation 6.0439 Fixation
11 70 308561484 6 NA 5.9724 Fixation 6.0354 Fixation
11 70 308565482 6 NA 5.9806 Fixation 6.0282 Fixation
11 70 308569480 6 NA 5.9854 Fixation 6.0221 Fixation
11 70 308573478 6 NA 5.9914 Fixation 6.0155 Fixation
11 70 308577475 6 NA 6 Fixation 6.0086 Fixation
11 70 308581473 6 NA 6.0048 Fixation 6.0061 Fixation
11 70 308585471 6 NA 6.0111 Fixation 6.0025 Fixation
11 70 308589469 6 NA 6.0141 Fixation 5.9991 Fixation
11 70 308593467 6 NA 6.0197 Fixation 6.0047 Fixation
11 70 308597464 6 NA 6.0228 Fixation 6.0035 Fixation
11 70 308601462 6 NA 6.0268 Fixation 6.0062 Fixation
11 70 308605460 6 NA 6.0249 Fixation 6.0138 Fixation
11 70 308609458 6 NA 6.0281 Fixation 6.0203 Fixation
11 70 308613456 6 NA 6.0317 Fixation 6.0242000000000004 Fixation
11 70 308617453 6 NA 6.0296 Fixation 6.0289 Fixation
11 70 308621451 6 NA 6.0279 Fixation 6.0288 Fixation
11 70 308625449 6 NA 6.0298 Fixation 6.0289 Fixation
11 70 308629447 6 NA 6.0301 Fixation 6.0292 Fixation
11 70 308633444 6 NA 6.0273 Fixation 6.0303 Fixation
11 70 308637442 6 NA 6.0305 Fixation 6.0324 Fixation
11 70 308641440 6 NA 6.0317 Fixation 6.0347 Fixation
11 70 308645438 6 NA 6.0333 Fixation 6.0366 Fixation
11 70 308649436 6 NA 6.0345 Fixation 6.0416 Fixation
11 70 308653435 6 NA 6.034 Fixation 6.0442 Fixation
11 70 308657434 6 NA 6.0321 Fixation 6.0481 Fixation
11 70 308661434 6 NA 6.0285 Fixation 6.0495 Fixation
11 70 308665433 6 NA 6.0259 Fixation 6.0528 Fixation
11 70 308669433 6 NA 6.0196 Fixation 6.0544 Fixation
11 70 308673432 6 NA 6.0149 Fixation 6.0574 Fixation
11 70 308677432 6 NA 6.0111 Fixation 6.0588 Fixation
11 70 308681431 6 NA 6.0085 Fixation 6.0596 Fixation
11 70 308685431 6 NA 6.0082 Fixation 6.0632 Fixation
11 70 308689430 6 NA 6.0086 Fixation 6.0627 Fixation
11 70 308693429 6 NA 6.0111 Fixation 6.067 Fixation
11 70 308697429 6 NA 6.0122 Fixation 6.0715 Fixation
11 70 308701429 6 NA 6.0124 Fixation 6.0753 Fixation
11 70 308705428 6 NA 6.011 Fixation 6.0758 Fixation
11 70 308709428 6 NA 6.0132 Fixation 6.0801 Fixation
11 70 308713427 6 NA 6.0156 Fixation 6.0856 Fixation
11 70 308717427 6 NA 6.0208 Fixation 6.0951 Fixation
11 70 308721427 6 NA 6.0312 Fixation 6.102 Fixation
11 70 308725426 6 NA 6.0358 Fixation 6.1063 Fixation
11 70 308729426 6 NA 6.0394 Fixation 6.1132 Fixation
11 70 308733425 6 NA 6.0412 Fixation 6.1162 Fixation
11 70 308737425 6 NA 6.0353 Fixation 6.1213 Fixation
11 70 308741425 6 NA 6.0373 Fixation 6.1209 Fixation
11 70 308745424 6 NA 6.04 Fixation 6.1239 Fixation
11 70 308749424 6 NA 6.0469 Fixation 6.1277 Fixation
11 70 308753423 6 NA 6.0488 Fixation 6.1333 Fixation
11 70 308757423 6 NA 6.0524 Fixation 6.1354 Fixation
11 70 308761423 6 NA 6.0606 Fixation 6.145 Fixation
11 70 308765422 6 NA 6.0648 NA 6.1434 NA
11 70 308769422 6 NA 6.0533 NA 6.1138 NA
11 70 308773421 6 NA 6.0273 NA 6.0605 NA
11 70 308777421 6 NA 5.983 NA 5.9946 NA
11 70 308781420 6 NA 0 Blink 5.892 NA
11 70 308785420 6 NA 0 Blink 0 Blink
11 70 308789420 6 NA 0 Blink 0 Blink
11 70 308793419 6 NA 0 Blink 0 Blink
11 70 308797419 6 NA 0 Blink 0 Blink
11 70 308801418 6 NA 0 Blink 0 Blink
11 70 308805418 6 NA 0 Blink 0 Blink
11 70 308809418 6 NA 0 Blink 0 Blink
11 70 308813417 6 NA 0 Blink 0 Blink
11 70 308817417 6 NA 0 Blink 0 Blink
11 70 308821416 6 NA 0 Blink 0 Blink
11 70 308825416 6 NA 0 Blink 0 Blink
11 70 308829416 6 NA 0 Blink 0 Blink
11 70 308833415 6 NA 0 Blink 0 Blink
11 70 308837415 6 NA 0 Blink 0 Blink
11 70 308841414 6 NA 0 Blink 0 Blink
11 70 308845414 6 NA 0 Blink 0 Blink
11 70 308849414 6 NA 0 Blink 0 Blink
11 70 308853413 6 NA 0 Blink 0 Blink
11 70 308857413 6 NA 0 Blink 0 Blink
11 70 308861412 6 NA 0 Blink 0 Blink
11 70 308865412 6 NA 0 Blink 0 Blink
11 70 308869412 6 NA 0 Blink 0 Blink
11 70 308873411 6 NA 0 Blink 0 Blink
11 70 308877411 6 NA 0 Blink 0 Blink
11 70 308881410 6 NA 0 Blink 0 Blink
11 70 308885410 6 NA 0 Blink 0 Blink
11 70 308889409 6 NA 0 Blink 0 Blink
11 70 308893409 6 NA 0 Blink 0 Blink
11 70 308897409 6 NA 0 Blink 0 Blink
11 70 308901409 6 NA 0 Blink 0 Blink
11 70 308905410 6 NA 0 Blink 0 Blink
11 70 308909411 6 NA 0 Blink 0 Blink
11 70 308913412 6 NA 0 Blink 0 Blink
11 70 308917412 6 NA 0 Blink 0 Blink
11 70 308918990 6 "ISI 1" NA NA NA NA
11 70 308921413 6 NA 0 Blink 0 Blink
11 70 308925414 6 NA 0 Blink 5.8227 Saccade
11 70 308929415 6 NA 5.8796 Blink 5.7894 Saccade
11 70 308933416 6 NA 0 Blink 5.7731 Saccade
11 70 308937416 6 NA 5.8569 Saccade 5.7783 Saccade
11 70 308941417 6 NA 5.836 Saccade 0 Saccade
11 70 308945418 6 NA 5.8461 Saccade 5.8155 Saccade
11 70 308949419 6 NA 5.8541 Saccade 5.8455 Saccade
11 70 308953419 6 NA 5.8665 Saccade 5.8766 Saccade
11 70 308957420 6 NA 5.8845 Saccade 5.9058 Saccade
11 70 308961421 6 NA 5.898 Saccade 5.9341 Saccade
11 70 308965422 6 NA 5.9115 Saccade 5.9588 Saccade
11 70 308969423 6 NA 5.9317 Saccade 5.9757 Saccade
11 70 308973423 6 NA 5.9516 Saccade 5.9977 Saccade
11 70 308977424 6 NA 5.973 Saccade 6.013 Saccade
11 70 308981425 6 NA 5.9912 Saccade 6.0256 Saccade
11 70 308985426 6 NA 6.0085 Saccade 6.039 Saccade
11 70 308989426 6 NA 6.0304 Saccade 6.0568 Saccade
11 70 308993427 6 NA 6.0488 Saccade 6.0779 Saccade
11 70 308997428 6 NA 6.0705 Saccade 6.0997 Saccade
11 70 309001429 6 NA 6.0872 Saccade 6.1205 Saccade
11 70 309005429 6 NA 6.104 Saccade 6.1452 Saccade
11 70 309009430 6 NA 6.1151 Saccade 6.162 Saccade
11 70 309013431 6 NA 6.1261 Fixation 6.1774 Saccade
11 70 309017432 6 NA 6.1481 Fixation 6.1964 Fixation
11 70 309021433 6 NA 6.1546 Fixation 6.2051 Fixation
11 70 309025433 6 NA 6.166 Fixation 6.2123 Fixation
11 70 309029434 6 NA 6.1775 Fixation 6.2154 Fixation
11 70 309033435 6 NA 6.1824 Fixation 6.2133 Fixation
11 70 309037436 6 NA 6.1847 Fixation 6.2088 Fixation
11 70 309041436 6 NA 6.1794 Fixation 6.2077 Fixation
11 70 309045437 6 NA 6.1813 Fixation 6.2082 Fixation
11 70 309049438 6 NA 6.1881 Fixation 6.2081 Fixation
11 70 309053439 6 NA 6.1972 Fixation 6.2004 Fixation
11 70 309057439 6 NA 6.2111 Fixation 6.191 Fixation
11 70 309061440 6 NA 6.227 Fixation 6.1864 Fixation
11 70 309065440 6 NA 6.2402 Fixation 6.1855 Fixation
11 70 309069441 6 NA 6.2503 Fixation 6.1855 Fixation
11 70 309073441 6 NA 6.263 Fixation 6.1874 Fixation
11 70 309077442 6 NA 6.2712 Fixation 6.1967 Fixation
11 70 309081443 6 NA 6.2873 Fixation 6.2004 Fixation
11 70 309085443 6 NA 6.2974 Fixation 6.2096 Fixation
11 70 309089444 6 NA 6.3086 Fixation 6.2195 Fixation
11 70 309093444 6 NA 6.3162 Fixation 6.2229 Fixation
11 70 309097445 6 NA 6.3203 Fixation 6.23 Fixation
11 70 309101445 6 NA 6.3193 Fixation 6.2337 Fixation
11 70 309105444 6 NA 6.3219 Fixation 6.2398 Fixation
11 70 309109443 6 NA 6.3192 Fixation 6.2434 Fixation
11 70 309113442 6 NA 6.3155 Fixation 6.2484 Fixation
11 70 309117441 6 NA 6.3099 Fixation 6.2451 Fixation
11 70 309121440 6 NA 6.3052 Fixation 6.2521 Fixation
11 70 309125439 6 NA 6.299 Fixation 6.2497 Fixation
11 70 309129438 6 NA 6.2981 Fixation 6.2466 Fixation
11 70 309133437 6 NA 6.3028 Fixation 6.2391 Fixation
11 70 309137435 6 NA 6.3081 Fixation 6.2306 Fixation
11 70 309141434 6 NA 6.3108 Fixation 6.2282 Fixation
11 70 309145433 6 NA 6.3162 Fixation 6.2199 Fixation
11 70 309149432 6 NA 6.3216 Fixation 6.2211 Fixation
11 70 309153431 6 NA 6.3229 Fixation 6.2169 Fixation
11 70 309157430 6 NA 6.3218 Fixation 6.2143 Fixation
11 70 309161429 6 NA 6.3192 Fixation 6.2125 Fixation
11 70 309165428 6 NA 6.3207 Fixation 6.2112 Fixation
11 70 309169427 6 NA 6.3194 Fixation 6.2078 Fixation
11 70 309173426 6 NA 6.3152 Fixation 6.2092 Fixation
11 70 309177424 6 NA 6.3121 Fixation 6.212 Fixation
11 70 309181423 6 NA 6.3071 Fixation 6.2222 Fixation
11 70 309185422 6 NA 6.2979 Fixation 6.236 Fixation
11 70 309189421 6 NA 6.2888 Fixation 6.2474 Fixation
11 70 309193420 6 NA 6.2772 Fixation 6.2505 Fixation
11 70 309197419 6 NA 6.2619 Fixation 6.249 Fixation
11 70 309201418 6 NA 6.2495 Fixation 6.2515 Fixation
11 70 309205417 6 NA 6.2396 Fixation 6.2531 Fixation
11 70 309209416 6 NA 6.2314 Fixation 6.2573 Fixation
11 70 309213415 6 NA 6.2195 Fixation 6.2598 Fixation
11 70 309217413 6 NA 6.2088 Fixation 6.2697 Fixation
11 70 309221412 6 NA 6.1998 Fixation 6.2789 Fixation
11 70 309225411 6 NA 6.1898 Fixation 6.2839 Fixation
11 70 309229410 6 NA 6.1833 Fixation 6.2888 Fixation
11 70 309233409 6 NA 6.1781 Fixation 6.2951 Fixation
11 70 309237408 6 NA 6.1808 Fixation 6.2945 Fixation
11 70 309241407 6 NA 6.1809 Fixation 6.2898 Fixation
11 70 309245406 6 NA 6.1812 Fixation 6.2943 Fixation
11 70 309249405 6 NA 6.1782 Fixation 6.298 Fixation
11 70 309253402 6 NA 6.1763 Fixation 6.3001 Fixation
11 70 309257398 6 NA 6.1689 Fixation 6.3025 Fixation
11 70 309261395 6 NA 6.1599 Fixation 6.3032 Fixation
11 70 309265392 6 NA 6.1614 Fixation 6.2984 Fixation
11 70 309269389 6 NA 6.1628 Fixation 6.3001 Fixation
11 70 309273386 6 NA 6.164 Fixation 6.3063 Fixation
11 70 309277383 6 NA 6.1635 Fixation 6.3099 Fixation
11 70 309281380 6 NA 6.1542 Fixation 6.3141 Fixation
11 70 309285377 6 NA 6.1509 Fixation 6.3176 Fixation
11 70 309289374 6 NA 6.1467 Fixation 6.3186 Fixation
11 70 309293371 6 NA 6.1482 Fixation 6.32 Fixation
11 70 309297367 6 NA 6.1449 Fixation 6.318 Fixation
11 70 309301364 6 NA 6.1391 Fixation 6.3255 Fixation
11 70 309305361 6 NA 6.1376 Fixation 6.3274 Fixation
11 70 309309362 6 NA 6.1339 Fixation 6.3292 Fixation
11 70 309313362 6 NA 6.1329 Fixation 6.329 Fixation
11 70 309317363 6 NA 6.126 Fixation 6.335 Fixation
11 70 309321364 6 NA 6.1202 Fixation 6.336 Fixation
11 70 309325364 6 NA 6.1155 Fixation 6.3387 Fixation
11 70 309329365 6 NA 6.117 Fixation 6.3431 Fixation
11 70 309333365 6 NA 6.1193 Fixation 6.3463 Fixation
11 70 309337366 6 NA 6.1194 Fixation 6.3493 Fixation
11 70 309341367 6 NA 6.119 Fixation 6.3542 Fixation
11 70 309345367 6 NA 6.1179 Fixation 6.3574 Fixation
11 70 309349368 6 NA 6.1182 Fixation 6.3595 Fixation
11 70 309353368 6 NA 6.1152 Fixation 6.3652 Fixation
11 70 309357369 6 NA 6.1131 Fixation 6.3699 Fixation
11 70 309361370 6 NA 6.1133 Saccade 6.3672 Fixation
11 70 309365370 6 NA 6.1144 Fixation 6.3658 Fixation
11 70 309369371 6 NA 6.1162 Fixation 6.3706 Fixation
11 70 309373371 6 NA 6.1162 Fixation 6.3738 Fixation
11 70 309377372 6 NA 6.1123 Fixation 6.3773 Fixation
11 70 309381372 6 NA 6.1124 Fixation 6.3786 Fixation
11 70 309385373 6 NA 6.1084 Fixation 6.3794 Fixation
11 70 309389374 6 NA 6.1053 Fixation 6.3831 Fixation
11 70 309393374 6 NA 6.1007 Fixation 6.3803 Fixation
11 70 309397375 6 NA 6.0977 Fixation 6.3744 Fixation
11 70 309401375 6 NA 6.0985 Fixation 6.3694 Fixation
11 70 309405376 6 NA 6.0988 Fixation 6.3645 Fixation
11 70 309409377 6 NA 6.0971 Fixation 6.3701 Fixation
11 70 309413377 6 NA 6.0995 Fixation 6.3757 Fixation
11 70 309417378 6 NA 6.096 Fixation 6.3788 Fixation
11 70 309419013 6 Stimulus NA NA NA NA
11 70 309421378 6 NA 6.0977 Fixation 6.3837 Fixation
11 70 309425379 6 NA 6.0987 Fixation 6.3847 Fixation
11 70 309429380 6 NA 6.1011 Fixation 6.3785 Fixation
11 70 309433380 6 NA 6.1028 Fixation 6.3754 Fixation
11 70 309437381 6 NA 6.1086 Fixation 6.3789 Fixation
11 70 309441381 6 NA 6.1078 Fixation 6.3807 Fixation
11 70 309445382 6 NA 6.1085 Fixation 6.3817 Fixation
11 70 309449383 6 NA 6.1098 Fixation 6.3865 Fixation
11 70 309453384 6 NA 6.1123 Fixation 6.3864 Fixation
11 70 309457385 6 NA 6.1118 Fixation 6.3841 Fixation
11 70 309461386 6 NA 6.117 Fixation 6.3924 Fixation
11 70 309465387 6 NA 6.1194 Fixation 6.3888 Fixation
11 70 309469388 6 NA 6.121 Fixation 6.3894 Fixation
11 70 309473389 6 NA 6.1224 Fixation 6.3882 Fixation
11 70 309477390 6 NA 6.1222 Fixation 6.3875 Fixation
11 70 309481391 6 NA 6.1224 Fixation 6.3907 Fixation
11 70 309485392 6 NA 6.1252 Fixation 6.3946 Fixation
11 70 309489393 6 NA 6.1269 Fixation 6.3962 Fixation
11 70 309493394 6 NA 6.1344 Fixation 6.3951 Fixation
11 70 309497395 6 NA 6.1404 Fixation 6.3923 Fixation
11 70 309501396 6 NA 6.1497 Fixation 6.3885 Fixation
11 70 309505397 6 NA 6.1617 Fixation 6.3848 Fixation
11 70 309509398 6 NA 6.1769 Fixation 6.377 Fixation
11 70 309513398 6 NA 6.1876 Fixation 6.3705 Fixation
11 70 309517398 6 NA 6.1999 Fixation 6.3658 Fixation
11 70 309521398 6 NA 6.214 Fixation 6.3601 Fixation
11 70 309525398 6 NA 6.2254 Fixation 6.3567 Fixation
11 70 309529398 6 NA 6.2326 Fixation 6.351 Fixation
11 70 309533398 6 NA 6.2357 Fixation 6.3469 Fixation
11 70 309537398 6 NA 6.2304 Fixation 6.3447 Fixation
11 70 309541398 6 NA 6.2342 Fixation 6.345 Fixation
11 70 309545398 6 NA 6.2318 Fixation 6.3459 Fixation
11 70 309549398 6 NA 6.2304 Fixation 6.346 Fixation
11 70 309553398 6 NA 6.2262 Fixation 6.348 Fixation
11 70 309557398 6 NA 6.2192 Fixation 6.3507 Fixation
11 70 309561398 6 NA 6.2186 Fixation 6.3535 Fixation
11 70 309565398 6 NA 6.21 Fixation 6.3599 Fixation
11 70 309569398 6 NA 6.2017 Fixation 6.361 Fixation
11 70 309573398 6 NA 6.1951 Fixation 6.358 Fixation
11 70 309577398 6 NA 6.195 Fixation 6.3592 Fixation
11 70 309581398 6 NA 6.1995 Fixation 6.3583 Fixation
11 70 309585398 6 NA 6.2074 Fixation 6.3556 Fixation
11 70 309589398 6 NA 6.215 Fixation 6.3495 Fixation
11 70 309593398 6 NA 6.2239 Fixation 6.3416 Fixation
11 70 309597398 6 NA 6.2356 Fixation 6.3355 Fixation
11 70 309601398 6 NA 6.2447 Fixation 6.3309 Fixation
11 70 309605398 6 NA 6.2567 Fixation 6.3254 Fixation
11 70 309609398 6 NA 6.2598 Fixation 6.3205 Fixation
11 70 309613398 6 NA 6.2585 Fixation 6.3138 Fixation
11 70 309617398 6 NA 6.2572 Fixation 6.3114 Fixation
11 70 309621398 6 NA 6.2588 Fixation 6.3071 Fixation
11 70 309625398 6 NA 6.2418 Fixation 6.3023 Fixation
11 70 309629398 6 NA 6.2262 Fixation 6.3015 Fixation
11 70 309633398 6 NA 6.2085 Fixation 6.3002 Fixation
11 70 309637398 6 NA 6.187 Fixation 6.2995 Fixation
11 70 309641398 6 NA 6.1674 Fixation 6.3015 Fixation
11 70 309645398 6 NA 6.152 Fixation 6.3112 Fixation
11 70 309649398 6 NA 6.1396 Fixation 6.3152 Fixation
11 70 309653398 6 NA 6.1343 Fixation 6.3202 Fixation
11 70 309657399 6 NA 6.1346 Fixation 6.3241 Fixation
11 70 309661399 6 NA 6.142 Fixation 6.3233 Fixation
11 70 309665399 6 NA 6.1517 Fixation 6.3159 Fixation
11 70 309669399 6 NA 6.166 Fixation 6.3126 Fixation
11 70 309673399 6 NA 6.1824 Fixation 6.3106 Fixation
11 70 309677399 6 NA 6.1878 Fixation 6.307 Fixation
11 70 309681400 6 NA 6.1991 Fixation 6.3031 Fixation
11 70 309685400 6 NA 6.2011 Fixation 6.2965 Fixation
11 70 309689400 6 NA 6.201 Fixation 6.2947 Fixation
11 70 309693400 6 NA 6.1959 Fixation 6.2961 Fixation
11 70 309697400 6 NA 6.1925 Fixation 6.2976 Fixation
11 70 309701401 6 NA 6.1847 Fixation 6.2982 Fixation
11 70 309705401 6 NA 6.173 Fixation 6.2967 Fixation
11 70 309709401 6 NA 6.1595 Fixation 6.2984 Fixation
11 70 309713401 6 NA 6.1508 Fixation 6.2944 Fixation
11 70 309717401 6 NA 6.147 Fixation 6.2983 Fixation
11 70 309721401 6 NA 6.1461 Fixation 6.2985 Fixation
11 70 309725401 6 NA 6.1455 Fixation 6.3003 Fixation
11 70 309729401 6 NA 6.1451 Fixation 6.3005 Fixation
11 70 309733401 6 NA 6.1459 Fixation 6.3027 Fixation
11 70 309737401 6 NA 6.1474 Fixation 6.2974 Fixation
11 70 309741401 6 NA 6.1469 Fixation 6.2967 Fixation
11 70 309745401 6 NA 6.1455 Fixation 6.295 Fixation
11 70 309749401 6 NA 6.1427 Fixation 6.291 Fixation
11 70 309753401 6 NA 6.1423 Fixation 6.2897 Fixation
11 70 309757401 6 NA 6.1491 Fixation 6.2885 Fixation
11 70 309761401 6 NA 6.1555 Fixation 6.2869 Fixation
11 70 309765401 6 NA 6.1624 Fixation 6.2847 Fixation
11 70 309769401 6 NA 6.1725 Fixation 6.2838 Fixation
11 70 309773401 6 NA 6.1779 Fixation 6.2805 Fixation
11 70 309777401 6 NA 6.1865 Fixation 6.2808 Fixation
11 70 309781401 6 NA 6.1896 Fixation 6.2819 Fixation
11 70 309785401 6 NA 6.1949 Fixation 6.2837 Fixation
11 70 309789401 6 NA 6.1961 Fixation 6.2815 Fixation
11 70 309793401 6 NA 6.193 Fixation 6.2846 Fixation
11 70 309797401 6 NA 6.1864 Fixation 6.2875 Fixation
11 70 309801401 6 NA 6.1772 Fixation 6.2875 Fixation
11 70 309805401 6 NA 6.1651 Fixation 6.2915 Fixation
11 70 309809401 6 NA 6.1491 Fixation 6.2971 Fixation
11 70 309813402 6 NA 6.1352 Fixation 6.3021 Fixation
11 70 309817402 6 NA 6.1221 Fixation 6.305 Fixation
11 70 309821402 6 NA 6.1082 Fixation 6.3092 Fixation
11 70 309825402 6 NA 6.0934 Fixation 6.311 Fixation
11 70 309829402 6 NA 6.0782 Fixation 6.3128 Fixation
11 70 309833402 6 NA 6.0638 Fixation 6.3153 Fixation
11 70 309837402 6 NA 6.0524 Fixation 6.3145 Fixation
11 70 309841402 6 NA 6.0417 Fixation 6.3307 Fixation
11 70 309845402 6 NA 6.0267 Fixation 6.3328 Fixation
11 70 309849402 6 NA 6.0125 Fixation 6.339 Fixation
11 70 309853401 6 NA 6.0017 Fixation 6.3411 Fixation
11 70 309857400 6 NA 5.987 Fixation 6.3482 Fixation
11 70 309861399 6 NA 5.9764 Fixation 6.3564 Fixation
11 70 309865398 6 NA 5.9676 Fixation 6.3652 Fixation
11 70 309869398 6 NA 5.9615 Fixation 6.372 Fixation
11 70 309873397 6 NA 5.9617000000000004 Fixation 6.3779 Fixation
11 70 309877396 6 NA 5.9657 Fixation 6.3786 Fixation
11 70 309881395 6 NA 5.9737 Fixation 6.3759 Fixation
11 70 309885394 6 NA 5.9817 Fixation 6.3776 Fixation
11 70 309889394 6 NA 5.9924 Fixation 6.3776 Fixation
11 70 309893393 6 NA 5.9999 Fixation 6.3703 Fixation
11 70 309897392 6 NA 6.0074 Fixation 6.3634 Fixation
11 70 309901391 6 NA 6.0139 Fixation 6.3648 Fixation
11 70 309905390 6 NA 6.0167 Fixation 6.3653 Fixation
11 70 309909390 6 NA 6.0221 Fixation 6.3654 Fixation
11 70 309913389 6 NA 6.0264 Fixation 6.36 Fixation
11 70 309917388 6 NA 6.0295 Fixation 6.3585 Fixation
11 70 309921387 6 NA 6.0299 Fixation 6.3517 Fixation
11 70 309925386 6 NA 6.0284 Fixation 6.3481 Fixation
11 70 309929386 6 NA 6.0281 Fixation 6.3421 Fixation
11 70 309933385 6 NA 6.0286 Fixation 6.3444 Fixation
11 70 309937384 6 NA 6.0237 Fixation 6.3415 Fixation
11 70 309941383 6 NA 6.0254 Fixation 6.3352 Fixation
11 70 309945383 6 NA 6.0304 Fixation 6.3304 Fixation
11 70 309949382 6 NA 6.0312 Fixation 6.3191 Fixation
11 70 309953381 6 NA 6.0341 Fixation 6.3114 Fixation
11 70 309957380 6 NA 6.0392 Fixation 6.3057 Fixation
11 70 309961380 6 NA 6.0412 Fixation 6.301 Fixation
11 70 309965379 6 NA 6.0457 Fixation 6.2954 Fixation
11 70 309969378 6 NA 6.048 Fixation 6.2925 Fixation
11 70 309973377 6 NA 6.0526 Fixation 6.2881 Fixation
11 70 309977376 6 NA 6.0542 Fixation 6.2858 Fixation
11 70 309981376 6 NA 6.0552 Fixation 6.2877 Fixation
11 70 309985375 6 NA 6.0541 Fixation 6.2929 Fixation
11 70 309989374 6 NA 6.0555 Fixation 6.2945 Fixation
11 70 309993373 6 NA 6.0535 Fixation 6.2958 Fixation
11 70 309997373 6 NA 6.0506 Fixation 6.2974 Fixation
11 70 310001372 6 NA 6.0489 Fixation 6.2998 Fixation
11 70 310005371 6 NA 6.0479 Fixation 6.3026 Fixation
