Subject	Head_Dist.cm	Time	Trial	Message	Pupils.r	Pupil_Diameter.mm	Missing.Total	Eye_Event	Stimulus	PreTrial	PreTarget	Target	Pupil_Diameter_bc.mm
11	70	10680	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10700	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10720	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10740	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10760	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10780	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10800	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10820	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10840	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10860	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10880	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10900	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10920	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10940	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10960	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	10980	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	11000	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11020	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11040	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11060	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11080	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11100	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11120	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11140	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11160	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11180	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11200	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11220	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11240	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11260	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11280	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11300	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11320	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11340	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11360	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11380	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11400	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11420	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11440	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11460	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11480	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11500	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11520	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11540	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11560	2	NA	0.248534260787851	NA	0.453028972783143	NA	Stimulus	0	0	1	NA
11	70	11580	2	NA	0.248534260787851	NA	0.453028972783143	Blink	Stimulus	0	0	1	NA
11	70	11600	2	NA	0.248534260787851	NA	0.453028972783143	Blink	Stimulus	0	0	1	NA
11	70	11620	2	NA	0.248534260787851	NA	0.453028972783143	Blink	Stimulus	0	0	1	NA
11	70	11640	2	NA	0.248534260787851	NA	0.453028972783143	Blink	Stimulus	0	0	1	NA
11	70	11660	2	NA	0.248534260787851	NA	0.453028972783143	Blink	Stimulus	0	0	1	NA
11	70	11680	2	NA	0.248534260787851	NA	0.453028972783143	Blink	Stimulus	0	0	1	NA
11	70	11700	2	NA	0.248534260787851	NA	0.453028972783143	Blink	Stimulus	0	0	1	NA
11	70	11720	2	NA	0.248534260787851	NA	0.453028972783143	Blink	Stimulus	0	0	1	NA
11	70	11740	2	NA	0.248534260787851	NA	0.453028972783143	Saccade	Stimulus	0	0	1	NA
11	70	11760	2	NA	0.248534260787851	NA	0.453028972783143	Saccade	Stimulus	0	0	1	NA
11	70	11780	2	NA	0.248534260787851	NA	0.453028972783143	Saccade	Stimulus	0	0	1	NA
11	70	11800	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11820	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11840	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11860	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11880	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11900	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11920	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11940	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11960	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	11980	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	12000	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12020	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12040	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12060	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12080	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12100	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12120	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12140	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12160	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12180	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12200	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12220	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12240	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12260	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12280	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12300	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12320	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12340	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12360	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12380	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12400	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12420	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12440	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12460	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12480	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	12500	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12520	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12540	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12560	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12580	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12600	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12620	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12640	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12660	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12680	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12700	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12720	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12740	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12760	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12780	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12800	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12820	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12840	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12860	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12880	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12900	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12920	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12940	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12960	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	12980	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	13000	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13020	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13040	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13060	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13080	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13100	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13120	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13140	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13160	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13180	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13200	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13220	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13240	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13260	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13280	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13300	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13320	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13340	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13360	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13380	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13400	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13420	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13440	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13460	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13480	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13500	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13520	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13540	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13560	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13580	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13600	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13620	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13640	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13660	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13680	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13700	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13720	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13740	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13760	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13780	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13800	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13820	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13840	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13860	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13880	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13900	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13920	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13940	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13960	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	13980	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	14000	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14020	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14040	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14060	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14080	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14100	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14120	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14140	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14160	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14180	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14200	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14220	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14240	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14260	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	14280	2	NA	0.248534260787851	NA	0.453028972783143	Blink	ISI 2	0	0	1	NA
11	70	14300	2	NA	0.248534260787851	NA	0.453028972783143	Blink	ISI 2	0	0	1	NA
11	70	14320	2	NA	0.248534260787851	NA	0.453028972783143	Blink	ISI 2	0	0	1	NA
11	70	14340	2	NA	0.248534260787851	NA	0.453028972783143	Blink	ISI 2	0	0	1	NA
11	70	14360	2	NA	0.248534260787851	NA	0.453028972783143	Blink	ISI 2	0	0	1	NA
11	70	14380	2	NA	0.248534260787851	NA	0.453028972783143	Blink	ISI 2	0	0	1	NA
11	70	14400	2	NA	0.248534260787851	NA	0.453028972783143	Blink	ISI 2	0	0	1	NA
11	70	14420	2	NA	0.248534260787851	NA	0.453028972783143	Blink	ISI 2	0	0	1	NA
11	70	14440	2	NA	0.248534260787851	NA	0.453028972783143	Blink	ISI 2	0	0	1	NA
11	70	14460	2	NA	0.248534260787851	NA	0.453028972783143	Saccade	ISI 2	0	0	1	NA
11	70	14480	2	NA	0.248534260787851	NA	0.453028972783143	Saccade	ISI 2	0	0	1	NA
11	70	14500	2	NA	0.248534260787851	NA	0.453028972783143	Saccade	ISI 1	0	0	1	NA
11	70	14520	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14540	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14560	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14580	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14600	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14620	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14640	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14660	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14680	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14700	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14720	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14740	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14760	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14780	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14800	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14820	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14840	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14860	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14880	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14900	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14920	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14940	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14960	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	14980	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 1	0	0	1	NA
11	70	15000	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15020	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15040	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15060	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15080	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15100	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15120	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15140	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15160	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15180	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15200	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15220	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15240	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15260	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15280	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15300	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15320	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15340	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15360	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15380	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15400	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15420	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15440	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15460	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15480	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15500	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15520	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15540	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15560	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15580	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15600	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15620	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15640	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15660	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15680	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15700	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15720	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15740	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15760	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15780	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15800	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15820	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15840	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15860	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15880	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15900	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15920	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15940	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15960	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	15980	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	Stimulus	0	0	1	NA
11	70	16000	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	16020	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	16040	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	16060	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	16080	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	16100	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
11	70	16120	2	NA	0.248534260787851	NA	0.453028972783143	Fixation	ISI 2	0	0	1	NA
